9.784142374992370605e-01,7.832440137863159180e-01,2.231081388890743256e-02,-3.213169097900390625e+00,6.893938779830932617e-01,-2.274387627840042114e-01,2.078020423650741577e-01,2.124289125204086304e-01,-5.011491775512695312e-01,9.246764332056045532e-02,1.137288808822631836e+00,1.079470291733741760e-01,4.859788715839385986e-01,2.376824617385864258e+00,5.457842350006103516e-01,-9.764599800109863281e-01,3.683896362781524658e-02,-1.121018826961517334e-02,-1.181570172309875488e+00,-7.773414254188537598e-01
-5.189652442932128906e-01,7.508309092372655869e-03,-7.077384591102600098e-01,8.996622264385223389e-02,-1.358889322727918625e-02,1.604215241968631744e-02,-4.906468093395233154e-01,-1.180945396423339844e+00,7.570159435272216797e-01,-1.633151531219482422e+00,1.157146215438842773e+00,1.034214571118354797e-01,-8.880425691604614258e-01,-3.602555751800537109e+00,5.910586714744567871e-01,-3.214896023273468018e-01,-6.201006174087524414e-01,-5.267790555953979492e-01,-7.550306916236877441e-01,-3.740929812192916870e-02
2.284971773624420166e-01,5.866107344627380371e-01,-2.737437784671783447e-01,3.600875139236450195e-01,-1.080357432365417480e+00,-7.445339560508728027e-01,1.409800052642822266e+00,2.637417316436767578e+00,-1.300837099552154541e-01,-7.657164335250854492e-02,-2.383985137939453125e+01,-2.664752006530761719e-01,-1.191530972719192505e-01,-5.530189871788024902e-01,-2.200630158185958862e-01,2.699505388736724854e-01,1.335410475730895996e+00,-6.866083946079015732e-03,5.612655542790889740e-03,-3.153634071350097656e-01
-2.575119972229003906e+00,-2.381731986999511719e+00,-4.732728898525238037e-01,3.947134315967559814e-01,1.737444996833801270e+00,-1.877335160970687866e-01,2.851609587669372559e-01,-1.310155987739562988e-01,1.029773831367492676e+00,-2.669781744480133057e-01,-6.596137881278991699e-01,9.858831763267517090e-02,5.087170004844665527e-01,1.338176131248474121e+00,-1.009382009506225586e+00,-2.214815378189086914e+00,-3.204400837421417236e-02,1.662577851675450802e-04,-2.661563754081726074e-01,1.470793485641479492e+00
-6.562047600746154785e-01,-3.057028651237487793e-01,1.133386373519897461e+00,-1.936672776937484741e-01,-9.204563498497009277e-02,-5.529556274414062500e-01,-8.411474227905273438e-01,-7.108564376831054688e-01,4.905848503112792969e-01,-3.904178440570831299e-01,-5.050823092460632324e-01,-1.432636678218841553e-01,-2.869668304920196533e-01,-1.344498693943023682e-01,-1.194490432739257812e+00,1.077121309936046600e-02,1.840295195579528809e-01,-2.241256088018417358e-01,-8.723803758621215820e-01,-1.035019040107727051e+00
1.365241646766662598e+00,-3.891513347625732422e+00,4.274845123291015625e+00,9.741443991661071777e-01,-4.373772144317626953e+00,-4.614039897918701172e+00,-2.903856039047241211e+00,-3.004004478454589844e+00,-2.251480668783187866e-01,2.732919752597808838e-01,1.823659658432006836e+00,3.006651252508163452e-02,4.042296707630157471e-01,2.149045228958129883e+00,1.737035155296325684e+00,3.285927772521972656e+00,-1.912956833839416504e-01,-8.625231385231018066e-01,-6.412833929061889648e-01,-2.882258176803588867e+00
-1.661826968193054199e+00,4.278507232666015625e-01,-9.704625010490417480e-01,-1.654737710952758789e+00,-1.459426432847976685e-01,2.685535848140716553e-01,1.122672677040100098e+00,-1.535934090614318848e+00,-2.467607259750366211e+00,-6.102762818336486816e-01,3.709938824176788330e-01,-7.384698092937469482e-02,-1.720632165670394897e-01,-8.596569299697875977e-02,-1.753900051116943359e+00,-1.596774935722351074e+00,4.941864013671875000e-01,8.162689208984375000e-02,-1.067580580711364746e+00,3.910143971443176270e-01
-7.924672603607177734e+00,-2.723532021045684814e-01,5.192317962646484375e-01,-2.646795511245727539e-01,1.686456948518753052e-01,-2.510198950767517090e-02,1.021652221679687500e+00,8.748985528945922852e-01,-2.206562757492065430e-01,-3.094287514686584473e-01,-1.382866501808166504e+00,-3.564148396253585815e-02,1.965695917606353760e-01,9.007580876350402832e-01,9.159472584724426270e-01,5.003448575735092163e-02,9.132765978574752808e-02,3.550678119063377380e-02,9.930690526962280273e-01,-7.330026626586914062e-01
1.488502144813537598e+00,-1.022544622421264648e+00,9.318512678146362305e-01,5.976277589797973633e-01,-5.195966958999633789e-01,7.567241787910461426e-01,2.062767982482910156e+00,2.421357154846191406e+00,1.296925306320190430e+00,-9.001223444938659668e-01,-4.151980578899383545e-01,-1.251809895038604736e-01,2.482221364974975586e+00,1.326935410499572754e+00,8.973078131675720215e-01,8.532047271728515625e-01,-1.708950847387313843e-01,8.521011471748352051e-02,2.476258754730224609e+00,-5.950673222541809082e-01
-1.177235126495361328e+00,-1.356164813041687012e+00,-6.474744081497192383e-01,-1.048169016838073730e+00,8.075276613235473633e-01,4.131198674440383911e-02,1.618962526321411133e+00,-3.860878348350524902e-01,6.287242174148559570e-01,-2.753231227397918701e-01,-2.997107505798339844e+00,-1.514239609241485596e-01,-3.317755699157714844e+00,-2.875547647476196289e+00,-4.730962514877319336e-01,1.515296250581741333e-01,-1.673040390014648438e-01,-2.377988845109939575e-01,-5.384178161621093750e-01,2.755397260189056396e-01
2.488412559032440186e-01,2.731266021728515625e+00,-1.206301093101501465e+00,-9.277135133743286133e-01,-3.327592015266418457e-01,-1.126423329114913940e-01,-1.259858369827270508e+00,-2.071218490600585938e+00,8.742591738700866699e-01,-8.499854803085327148e-01,8.508712798357009888e-02,-2.115894109010696411e-01,-7.595947980880737305e-01,-2.562371253967285156e+00,-1.484945297241210938e+00,-6.843448281288146973e-01,-3.861813545227050781e-01,7.869106531143188477e-02,-5.693655014038085938e-01,1.264951974153518677e-01
-3.121798992156982422e+00,-2.123659610748291016e+00,-6.835106372833251953e+00,6.271033287048339844e-01,-2.032119929790496826e-01,-8.201546967029571533e-02,-3.199631571769714355e-01,8.042843341827392578e-01,2.680177688598632812e+00,-1.937829554080963135e-01,-2.349686145782470703e+00,7.202200591564178467e-02,1.983796507120132446e-01,2.688851594924926758e+00,-1.676055788993835449e-01,-1.409440159797668457e+00,4.039184749126434326e-01,-4.764196574687957764e-01,-7.859433889389038086e-01,-3.300724625587463379e-01
1.831072449684143066e+00,-1.298972892761230469e+01,2.006501406431198120e-01,1.943985819816589355e-01,1.427305340766906738e+00,2.446283772587776184e-02,1.695378661155700684e+00,-2.541705369949340820e+00,2.497830629348754883e+00,-6.190065860748291016e+00,-1.530773758888244629e+00,-2.468951791524887085e-01,6.278856992721557617e-01,-7.748497724533081055e-01,1.504014968872070312e+00,-6.673913598060607910e-01,-1.559104621410369873e-01,-1.074805557727813721e-01,-1.095117568969726562e+00,1.894075870513916016e-01
-2.565284490585327148e+00,-3.202955126762390137e-01,4.101458072662353516e+00,-1.024637937545776367e+00,-1.886042237281799316e+00,2.110525965690612793e-02,2.704670190811157227e+00,8.817203521728515625e+00,-3.656093031167984009e-02,3.961565494537353516e+00,5.960190773010253906e+00,-2.594172954559326172e-01,8.607246875762939453e-01,2.284556478261947632e-01,-4.185485839843750000e+00,1.048973441123962402e+00,3.309255838394165039e-02,-2.181600928306579590e-01,-4.768593609333038330e-01,6.571723222732543945e-01
-3.080978617072105408e-02,-3.890458643436431885e-01,-6.894620895385742188e+00,-5.045866370201110840e-01,5.233706533908843994e-02,-1.074600219726562500e+00,-3.060276806354522705e-01,-2.083198785781860352e+00,1.334082365036010742e+00,8.546479940414428711e-01,-1.352039456367492676e+00,1.554201394319534302e-01,-5.965312719345092773e-01,1.679791331291198730e+00,1.015958096832036972e-02,-2.042981088161468506e-01,-4.537587165832519531e-01,-8.986569195985794067e-02,-1.656885892152786255e-01,-6.836885213851928711e-01
2.069551706314086914e+00,2.755548954010009766e+00,1.105777859687805176e+00,1.212268829345703125e+00,3.072721242904663086e+00,-2.281352691352367401e-02,1.355132311582565308e-01,3.006723165512084961e+00,4.857055246829986572e-01,-3.489954233169555664e+00,6.142900943756103516e+00,1.329860985279083252e-01,-4.507913887500762939e-01,3.467912673950195312e+00,1.873091697692871094e+00,-6.176963448524475098e-02,1.194602623581886292e-01,-1.950036734342575073e-01,1.103780269622802734e+00,4.553435325622558594e+00
-2.918528616428375244e-01,5.547732710838317871e-01,1.862068027257919312e-01,-3.856436610221862793e-01,5.989711880683898926e-01,1.565143167972564697e-01,1.557713508605957031e+00,-1.130134224891662598e+00,-2.350090146064758301e-01,-3.229032456874847412e-01,2.908963263034820557e-01,-3.763664662837982178e-01,-9.073314666748046875e-01,8.149588704109191895e-01,1.589149683713912964e-01,-3.113211691379547119e-02,4.792374372482299805e-01,-6.006814241409301758e-01,-9.747257828712463379e-01,1.140160918235778809e+00
2.025648206472396851e-01,4.723529219627380371e-01,-9.110741019248962402e-01,-5.276647806167602539e-01,7.117577791213989258e-01,6.578788757324218750e-01,-1.596688389778137207e+00,-1.270736455917358398e+00,-2.393094301223754883e+00,9.161840081214904785e-01,1.620597004890441895e+00,-1.645144307985901833e-03,1.662352442741394043e+00,4.213028252124786377e-01,-1.967327833175659180e+00,-1.892551481723785400e-01,-3.788756132125854492e-01,-3.033327460289001465e-01,-2.329479217529296875e+00,9.333871603012084961e-01
3.027629554271697998e-01,-7.450767040252685547e+00,-8.152245283126831055e-01,-6.482722759246826172e-01,3.387250006198883057e-02,7.976942062377929688e-01,-2.538259267807006836e+00,6.603095531463623047e-01,-5.821453332901000977e-01,-1.116092443466186523e+00,-1.964057540893554688e+01,-4.213446378707885742e-02,-1.184143304824829102e+00,-1.482792258262634277e+00,-1.535227775573730469e+00,-2.967451810836791992e-01,-2.679660022258758545e-01,-8.715177327394485474e-02,-8.031129837036132812e-01,-1.915429711341857910e+00
-1.943064689636230469e+00,-2.145343780517578125e+00,-1.564081460237503052e-01,-6.933157444000244141e-01,2.893817126750946045e-01,-3.271421790122985840e-02,3.833121955394744873e-01,-1.083756312727928162e-01,-1.291793435811996460e-01,-3.613974750041961670e-01,4.255227446556091309e-01,-2.149767577648162842e-01,-1.512387037277221680e+00,-3.173716306686401367e+00,-1.197574973106384277e+00,-4.500786960124969482e-01,-1.721809208393096924e-01,-2.440792769193649292e-01,-1.544458389282226562e+00,5.411202311515808105e-01
