1.225265026092529297e+00
-2.586692273616790771e-01
1.272489577531814575e-01
-2.314925193786621094e-01
2.046203166246414185e-01
-1.939553618431091309e-01
5.843731760978698730e-02
9.194597601890563965e-02
-7.067664265632629395e-01
7.080308347940444946e-02
-1.702470541000366211e+00
-1.229609370231628418e+00
-1.905199885368347168e-01
2.064773291349411011e-01
-5.239259600639343262e-01
2.310885787010192871e-01
3.493519965559244156e-03
-2.536594271659851074e-01
-1.561399102210998535e-01
5.021645426750183105e-01
-1.544553190469741821e-01
1.532695293426513672e+00
-3.453743159770965576e-01
-2.297077625989913940e-01
-3.784838914871215820e-01
-1.049388386309146881e-02
3.138563632965087891e+00
-2.172528505325317383e-01
-6.018598675727844238e-01
-5.920072272419929504e-02
2.022535324096679688e+00
-2.039780020713806152e-01
-4.687803238630294800e-02
1.046206831932067871e+00
-4.046783223748207092e-02
1.485723614692687988e+00
-6.697422266006469727e-02
2.444824874401092529e-01
-2.078084468841552734e+00
1.098302125930786133e+00
